document,query_name,n_candidates,correct_rank,is_top1,similarities,ranking,names
nist_r0675_01,WITSON P HIDE,3,1,True,"[-0.18615634739398956, -0.030160533264279366, 0.5883659720420837]","[2, 1, 0]","['BERRY E STORY', 'CROWDER U STONE', 'WITSON P HIDE']"
nist_r0676_01,DELTA K AURON,2,1,True,"[0.722722589969635, -0.046419255435466766]","[0, 1]","['DELTA K AURON', 'KENDALL V LAMAR']"
nist_r0676_01,KENDALL V LAMAR,2,1,True,"[-0.1621052324771881, 0.59307461977005]","[1, 0]","['DELTA K AURON', 'KENDALL V LAMAR']"
nist_r0677_01,CISCO Y NORTON,3,1,True,"[0.6759082674980164, 0.1563502699136734, -0.049945540726184845]","[0, 1, 2]","['CISCO Y NORTON', 'MORRIS X DANE', 'PIEDMONT H KINGMAN']"
nist_r0677_01,MORRIS X DANE,3,1,True,"[0.22822877764701843, 0.6097661852836609, -0.1809370368719101]","[1, 0, 2]","['CISCO Y NORTON', 'MORRIS X DANE', 'PIEDMONT H KINGMAN']"
nist_r0677_01,PIEDMONT H KINGMAN,3,1,True,"[-0.14046604931354523, -0.2012193202972412, 0.6781566739082336]","[2, 0, 1]","['CISCO Y NORTON', 'MORRIS X DANE', 'PIEDMONT H KINGMAN']"
nist_r0678_01,CISCO Y NORTON,2,1,True,"[0.55543452501297, 0.20596538484096527]","[0, 1]","['CISCO Y NORTON', 'ODESSA YORK']"
nist_r0678_01,ODESSA YORK,2,1,True,"[0.09618784487247467, 0.4523699879646301]","[1, 0]","['CISCO Y NORTON', 'ODESSA YORK']"
nist_r0679_01,BRENNA P ATKINS,2,1,True,"[0.7019277811050415, -0.022935954853892326]","[0, 1]","['BRENNA P ATKINS', 'STERLING D EATON']"
nist_r0679_01,STERLING D EATON,2,1,True,"[0.03235972300171852, 0.7357652187347412]","[1, 0]","['BRENNA P ATKINS', 'STERLING D EATON']"
nist_r0680_01,EDGECLIFF M OLDHAM,3,1,True,"[0.6450996398925781, 0.3512600064277649, -0.0460452139377594]","[0, 1, 2]","['EDGECLIFF M OLDHAM', 'ENDICOTT C ELLIS', 'MADISON V CUSTER']"
nist_r0680_01,ENDICOTT C ELLIS,3,1,True,"[0.25901031494140625, 0.5840014815330505, 0.11699647456407547]","[1, 0, 2]","['EDGECLIFF M OLDHAM', 'ENDICOTT C ELLIS', 'MADISON V CUSTER']"
nist_r0680_01,MADISON V CUSTER,3,1,True,"[-0.12651562690734863, 0.1858956515789032, 0.668759822845459]","[2, 1, 0]","['EDGECLIFF M OLDHAM', 'ENDICOTT C ELLIS', 'MADISON V CUSTER']"
nist_r0681_01,ALVIN H EVANS,3,1,True,"[0.5604106187820435, -0.19370512664318085, -0.11911822855472565]","[0, 2, 1]","['ALVIN H EVANS', 'PAST O DALE', 'WHITWORTH P BOYLE']"
nist_r0681_01,PAST O DALE,3,1,True,"[-0.08305060118436813, 0.7248323559761047, 0.004130163230001926]","[1, 2, 0]","['ALVIN H EVANS', 'PAST O DALE', 'WHITWORTH P BOYLE']"
nist_r0681_01,WHITWORTH P BOYLE,3,1,True,"[-0.15356042981147766, 0.0852193832397461, 0.7112396955490112]","[2, 1, 0]","['ALVIN H EVANS', 'PAST O DALE', 'WHITWORTH P BOYLE']"
nist_r0682_01,LORAS F BROWN,2,1,True,"[0.6679950952529907, 0.0030474551022052765]","[0, 1]","['LORAS F BROWN', 'RICHMONT F BAPTIST']"
nist_r0682_01,RICHMONT F BAPTIST,2,1,True,"[-0.04215548187494278, 0.6687662601470947]","[1, 0]","['LORAS F BROWN', 'RICHMONT F BAPTIST']"
nist_r0683_01,DUKE W DAWSON,3,1,True,"[0.6164293885231018, -0.10698649287223816, -0.16166478395462036]","[0, 1, 2]","['DUKE W DAWSON', 'HEMER S LIM', 'MORRIS X DANE']"
nist_r0683_01,HEMER S LIM,3,1,True,"[0.011645982973277569, 0.7130100131034851, 0.13741594552993774]","[1, 2, 0]","['DUKE W DAWSON', 'HEMER S LIM', 'MORRIS X DANE']"
nist_r0683_01,MORRIS X DANE,3,1,True,"[-0.053285423666238785, -0.07907377183437347, 0.594179093837738]","[2, 0, 1]","['DUKE W DAWSON', 'HEMER S LIM', 'MORRIS X DANE']"
nist_r0684_01,ENDICOTT M LUCAS,3,1,True,"[0.6177393198013306, -0.08449100703001022, 0.0470883771777153]","[0, 2, 1]","['ENDICOTT M LUCAS', 'LAFAYETTE L RILEY', 'TAYLOR K EMMET']"
nist_r0684_01,LAFAYETTE L RILEY,3,1,True,"[0.21276621520519257, 0.6459838151931763, 0.026233062148094177]","[1, 0, 2]","['ENDICOTT M LUCAS', 'LAFAYETTE L RILEY', 'TAYLOR K EMMET']"
nist_r0684_01,TAYLOR K EMMET,3,1,True,"[0.05694395303726196, -0.03607841581106186, 0.6480761170387268]","[2, 0, 1]","['ENDICOTT M LUCAS', 'LAFAYETTE L RILEY', 'TAYLOR K EMMET']"
nist_r0685_01,ENDICOTT A VERNON,2,1,True,"[0.6601660251617432, -0.16167549788951874]","[0, 1]","['ENDICOTT A VERNON', 'PAINE R FERGUS']"
nist_r0685_01,PAINE R FERGUS,2,1,True,"[0.0005526245222426951, 0.6957197785377502]","[1, 0]","['ENDICOTT A VERNON', 'PAINE R FERGUS']"
nist_r0686_01,AVERETT Z PAGE,3,1,True,"[0.6012600064277649, -0.009794623591005802, 0.0024465504102408886]","[0, 2, 1]","['AVERETT Z PAGE', 'FINDLEY C KNOTT', 'RIDER P HARLAN']"
nist_r0686_01,FINDLEY C KNOTT,3,1,True,"[-0.06695231050252914, 0.6601800322532654, -0.11376260221004486]","[1, 0, 2]","['AVERETT Z PAGE', 'FINDLEY C KNOTT', 'RIDER P HARLAN']"
nist_r0686_01,RIDER P HARLAN,3,1,True,"[-0.061617814004421234, -0.09841131418943405, 0.5868036150932312]","[2, 0, 1]","['AVERETT Z PAGE', 'FINDLEY C KNOTT', 'RIDER P HARLAN']"
nist_r0688_01,ODESSA YORK,2,1,True,"[0.39650043845176697, -0.11271429061889648]","[0, 1]","['ODESSA YORK', 'RICHMONT F BAPTIST']"
nist_r0688_01,RICHMONT F BAPTIST,2,1,True,"[-0.11625116318464279, 0.7079939842224121]","[1, 0]","['ODESSA YORK', 'RICHMONT F BAPTIST']"
nist_r0689_01,BLUFFTON G TELLER,3,1,True,"[0.6467567086219788, 0.010310009121894836, -0.12183308601379395]","[0, 1, 2]","['BLUFFTON G TELLER', 'CALDWELL J KNOX', 'REEDLEY O CLOUD']"
nist_r0689_01,CALDWELL J KNOX,3,1,True,"[-0.018385019153356552, 0.6439942121505737, 0.13281618058681488]","[1, 2, 0]","['BLUFFTON G TELLER', 'CALDWELL J KNOX', 'REEDLEY O CLOUD']"
nist_r0689_01,REEDLEY O CLOUD,3,1,True,"[0.04169005900621414, 0.2020798921585083, 0.21894368529319763]","[2, 1, 0]","['BLUFFTON G TELLER', 'CALDWELL J KNOX', 'REEDLEY O CLOUD']"
nist_r0690_01,CASPER C WELLS,2,1,True,"[0.613476574420929, 0.04522320255637169]","[0, 1]","['CASPER C WELLS', 'SAMFORD B HOOD']"
nist_r0690_01,SAMFORD B HOOD,2,1,True,"[-0.14808709919452667, 0.6190728545188904]","[1, 0]","['CASPER C WELLS', 'SAMFORD B HOOD']"
nist_r0691_01,MARTIN L CASCADE,3,1,True,"[0.5402864217758179, 0.05194678530097008, -0.0913652554154396]","[0, 1, 2]","['MARTIN L CASCADE', 'SURRY Z CASS', 'TAYLOR K EMMET']"
nist_r0691_01,SURRY Z CASS,3,1,True,"[-0.07068189978599548, 0.5892713665962219, -0.1504182666540146]","[1, 0, 2]","['MARTIN L CASCADE', 'SURRY Z CASS', 'TAYLOR K EMMET']"
nist_r0691_01,TAYLOR K EMMET,3,1,True,"[-0.020297391340136528, -0.022727616131305695, 0.5665708780288696]","[2, 0, 1]","['MARTIN L CASCADE', 'SURRY Z CASS', 'TAYLOR K EMMET']"
nist_r0692_01,BAYLOR T BUNKS,3,1,True,"[0.6790288686752319, -0.0797918289899826, 0.1467718482017517]","[0, 2, 1]","['BAYLOR T BUNKS', 'MCHENRY W COMES', 'PAINE R FERGUS']"
nist_r0692_01,MCHENRY W COMES,3,1,True,"[-0.0820612832903862, 0.46285632252693176, -0.020493684336543083]","[1, 2, 0]","['BAYLOR T BUNKS', 'MCHENRY W COMES', 'PAINE R FERGUS']"
nist_r0692_01,PAINE R FERGUS,3,1,True,"[0.2405833899974823, 0.02928784303367138, 0.5804229378700256]","[2, 0, 1]","['BAYLOR T BUNKS', 'MCHENRY W COMES', 'PAINE R FERGUS']"
nist_r0693_01,ALFRED X MORGAN,3,1,True,"[0.6941215395927429, 0.13714581727981567, 0.011874465271830559]","[0, 1, 2]","['ALFRED X MORGAN', 'DRAKE H ROWAN', 'SURRY Z CASS']"
nist_r0693_01,DRAKE H ROWAN,3,1,True,"[-0.025911016389727592, 0.12017905712127686, 0.021974146366119385]","[1, 2, 0]","['ALFRED X MORGAN', 'DRAKE H ROWAN', 'SURRY Z CASS']"
nist_r0693_01,SURRY Z CASS,3,1,True,"[-0.1609029918909073, 0.04349531978368759, 0.6158474087715149]","[2, 1, 0]","['ALFRED X MORGAN', 'DRAKE H ROWAN', 'SURRY Z CASS']"
nist_r0696_01,GOUCHER P ESSEX,2,1,True,"[0.6552028059959412, 0.09847808629274368]","[0, 1]","['GOUCHER P ESSEX', 'TAYLOR K EMMET']"
nist_r0696_01,TAYLOR K EMMET,2,1,True,"[0.059588219970464706, 0.6287254095077515]","[1, 0]","['GOUCHER P ESSEX', 'TAYLOR K EMMET']"
nist_r0697_01,ALFRED X MORGAN,3,1,True,"[0.6662967801094055, -0.08458676934242249, -0.0014348067343235016]","[0, 2, 1]","['ALFRED X MORGAN', 'ERSKINE W MITCHELL', 'MITCHELL L ELDER']"
nist_r0697_01,ERSKINE W MITCHELL,3,1,True,"[-0.09411978721618652, 0.6978363990783691, 0.36850622296333313]","[1, 2, 0]","['ALFRED X MORGAN', 'ERSKINE W MITCHELL', 'MITCHELL L ELDER']"
nist_r0697_01,MITCHELL L ELDER,3,1,True,"[0.07245571911334991, 0.30307233333587646, 0.702500581741333]","[2, 1, 0]","['ALFRED X MORGAN', 'ERSKINE W MITCHELL', 'MITCHELL L ELDER']"
nist_r0699_01,ALBUR R BELL,2,1,True,"[0.6084391474723816, -0.1269058883190155]","[0, 1]","['ALBUR R BELL', 'CHAFFEY L ROGERS']"
nist_r0699_01,CHAFFEY L ROGERS,2,1,True,"[-0.173280730843544, 0.6883921027183533]","[1, 0]","['ALBUR R BELL', 'CHAFFEY L ROGERS']"
nist_r0700_01,ALFRED X MORGAN,2,1,True,"[0.6334469318389893, -0.07388433068990707]","[0, 1]","['ALFRED X MORGAN', 'LORAS F BROWN']"
nist_r0700_01,LORAS F BROWN,2,1,True,"[-0.04357663169503212, 0.6918544769287109]","[1, 0]","['ALFRED X MORGAN', 'LORAS F BROWN']"
nist_r0701_01,EDGECLIFF M OLDHAM,2,1,True,"[0.6717842817306519, 0.1960693746805191]","[0, 1]","['EDGECLIFF M OLDHAM', 'RIDER P HARLAN']"
nist_r0701_01,RIDER P HARLAN,2,1,True,"[-0.0011407644487917423, 0.64359050989151]","[1, 0]","['EDGECLIFF M OLDHAM', 'RIDER P HARLAN']"
nist_r0702_01,CHOWAN G SUNTER,2,1,True,"[0.6074262261390686, -0.014879758469760418]","[0, 1]","['CHOWAN G SUNTER', 'FULLERTON V CARLTON']"
nist_r0702_01,FULLERTON V CARLTON,2,1,True,"[0.04118562862277031, 0.5760202407836914]","[1, 0]","['CHOWAN G SUNTER', 'FULLERTON V CARLTON']"
nist_r0703_01,LAMAR Y EMMET,2,1,True,"[0.6908260583877563, 0.3065465986728668]","[0, 1]","['LAMAR Y EMMET', 'STERLING L LARINER']"
nist_r0703_01,STERLING L LARINER,2,1,True,"[0.17745134234428406, 0.6290752291679382]","[1, 0]","['LAMAR Y EMMET', 'STERLING L LARINER']"
nist_r0704_01,PART S KNOT,2,1,True,"[0.5716648697853088, -0.07493967562913895]","[0, 1]","['PART S KNOT', 'ROWAN M HARPER']"
nist_r0704_01,ROWAN M HARPER,2,1,True,"[0.030280504375696182, 0.681757390499115]","[1, 0]","['PART S KNOT', 'ROWAN M HARPER']"
nist_r0705_01,CASPER C WELLS,2,1,True,"[0.6212495565414429, 0.1846570074558258]","[0, 1]","['CASPER C WELLS', 'STERLING D EATON']"
nist_r0705_01,STERLING D EATON,2,1,True,"[-0.04516542702913284, 0.672051727771759]","[1, 0]","['CASPER C WELLS', 'STERLING D EATON']"
nist_r0706_01,BRENNA P ATKINS,3,1,True,"[0.7015888690948486, -0.07330438494682312, -0.05308873578906059]","[0, 2, 1]","['BRENNA P ATKINS', 'FINDLEY C KNOTT', 'STERLING D EATON']"
nist_r0706_01,FINDLEY C KNOTT,3,1,True,"[-0.011540122330188751, 0.64713054895401, -0.14992760121822357]","[1, 0, 2]","['BRENNA P ATKINS', 'FINDLEY C KNOTT', 'STERLING D EATON']"
nist_r0706_01,STERLING D EATON,3,1,True,"[0.015232865698635578, 0.044221293181180954, 0.6744359731674194]","[2, 1, 0]","['BRENNA P ATKINS', 'FINDLEY C KNOTT', 'STERLING D EATON']"
nist_r0707_01,BAYLOR T BUNKS,3,1,True,"[0.6002779006958008, 0.044735975563526154, -0.19791138172149658]","[0, 1, 2]","['BAYLOR T BUNKS', 'CHOWAN G SUNTER', 'DELTA K AURON']"
nist_r0707_01,CHOWAN G SUNTER,3,1,True,"[0.009217149578034878, 0.6219367384910583, -0.09795022010803223]","[1, 0, 2]","['BAYLOR T BUNKS', 'CHOWAN G SUNTER', 'DELTA K AURON']"
nist_r0707_01,DELTA K AURON,3,1,True,"[-0.0359790176153183, 0.11876797676086426, 0.7075427770614624]","[2, 1, 0]","['BAYLOR T BUNKS', 'CHOWAN G SUNTER', 'DELTA K AURON']"
nist_r0708_01,BAYLOR T BUNKS,2,1,True,"[0.6682279109954834, 0.009079337120056152]","[0, 1]","['BAYLOR T BUNKS', 'THIEL A ROCKDALE']"
nist_r0708_01,THIEL A ROCKDALE,2,1,True,"[-0.11378510296344757, 0.3824237585067749]","[1, 0]","['BAYLOR T BUNKS', 'THIEL A ROCKDALE']"
nist_r0709_01,CHOWAN G SUNTER,3,1,True,"[0.579918384552002, -0.2359471619129181, 0.12567181885242462]","[0, 2, 1]","['CHOWAN G SUNTER', 'HEWTER U BELL', 'ROWAN M HARPER']"
nist_r0709_01,HEWTER U BELL,3,1,True,"[-0.09782297909259796, 0.6257302761077881, 0.1857714205980301]","[1, 2, 0]","['CHOWAN G SUNTER', 'HEWTER U BELL', 'ROWAN M HARPER']"
nist_r0709_01,ROWAN M HARPER,3,1,True,"[-0.03191244974732399, -0.04671354591846466, 0.676857054233551]","[2, 0, 1]","['CHOWAN G SUNTER', 'HEWTER U BELL', 'ROWAN M HARPER']"
nist_r0711_01,BAYLOR T BUNKS,2,1,True,"[0.6670113801956177, -0.08397535234689713]","[0, 1]","['BAYLOR T BUNKS', 'CASPER L MASON']"
nist_r0711_01,CASPER L MASON,2,1,True,"[-0.19536808133125305, 0.6464364528656006]","[1, 0]","['BAYLOR T BUNKS', 'CASPER L MASON']"
nist_r0713_01,DAVIDSON J LAWRENCE,2,1,True,"[0.37953707575798035, -0.11129356175661087]","[0, 1]","['DAVIDSON J LAWRENCE', 'LAMAR Y EMMET']"
nist_r0713_01,LAMAR Y EMMET,2,1,True,"[0.3944272994995117, 0.6354939937591553]","[1, 0]","['DAVIDSON J LAWRENCE', 'LAMAR Y EMMET']"
nist_r0714_01,BRENNA P ATKINS,2,1,True,"[0.6426278352737427, -0.0835380107164383]","[0, 1]","['BRENNA P ATKINS', 'FINDLEY C KNOTT']"
nist_r0714_01,FINDLEY C KNOTT,2,1,True,"[0.0010249970946460962, 0.5970890522003174]","[1, 0]","['BRENNA P ATKINS', 'FINDLEY C KNOTT']"
nist_r0715_01,BRAINERD A BOYD,3,1,True,"[0.6497253179550171, -0.15866297483444214, -0.17548821866512299]","[0, 1, 2]","['BRAINERD A BOYD', 'ROWAN E LAKE', 'WITSON P HIDE']"
nist_r0715_01,ROWAN E LAKE,3,1,True,"[-0.1548452377319336, 0.6919062733650208, 0.22296926379203796]","[1, 2, 0]","['BRAINERD A BOYD', 'ROWAN E LAKE', 'WITSON P HIDE']"
nist_r0715_01,WITSON P HIDE,3,1,True,"[-0.28812578320503235, 0.17382200062274933, 0.591923713684082]","[2, 1, 0]","['BRAINERD A BOYD', 'ROWAN E LAKE', 'WITSON P HIDE']"
nist_r0716_01,BLUFFTON G TELLER,2,1,True,"[0.6433936953544617, -0.11533199995756149]","[0, 1]","['BLUFFTON G TELLER', 'LORAS F BROWN']"
nist_r0716_01,LORAS F BROWN,2,1,True,"[-0.07933255285024643, 0.5824689269065857]","[1, 0]","['BLUFFTON G TELLER', 'LORAS F BROWN']"
nist_r0717_01,BERRY E STORY,3,1,True,"[0.6777184009552002, -0.13411660492420197, 0.2185940444469452]","[0, 2, 1]","['BERRY E STORY', 'FRANKLIN W GILMORE', 'PAINE R FERGUS']"
nist_r0717_01,FRANKLIN W GILMORE,3,1,True,"[-0.015821490436792374, 0.6375629901885986, -0.1098586916923523]","[1, 0, 2]","['BERRY E STORY', 'FRANKLIN W GILMORE', 'PAINE R FERGUS']"
nist_r0717_01,PAINE R FERGUS,3,1,True,"[0.1621025800704956, -0.006731400731950998, 0.6618477702140808]","[2, 0, 1]","['BERRY E STORY', 'FRANKLIN W GILMORE', 'PAINE R FERGUS']"
nist_r0719_01,ALFRED X MORGAN,2,1,True,"[0.6917552351951599, 0.0781637504696846]","[0, 1]","['ALFRED X MORGAN', 'SIMPSON P SHERMAN']"
nist_r0719_01,SIMPSON P SHERMAN,2,1,True,"[0.11806010454893112, 0.6991669535636902]","[1, 0]","['ALFRED X MORGAN', 'SIMPSON P SHERMAN']"
nist_r0720_01,HEMER S LIM,2,1,True,"[0.6746450662612915, -0.1464092880487442]","[0, 1]","['HEMER S LIM', 'MARTIN L CASCADE']"
nist_r0720_01,MARTIN L CASCADE,2,1,True,"[-0.17049582302570343, 0.6711121201515198]","[1, 0]","['HEMER S LIM', 'MARTIN L CASCADE']"
nist_r0721_01,BAYLOR R O ZAILH,2,1,True,"[0.6578330993652344, 0.1371469795703888]","[0, 1]","['BAYLOR R O ZAILH', 'MARIN M YORK']"
nist_r0721_01,MARIN M YORK,2,1,True,"[0.07963652908802032, 0.7611046433448792]","[1, 0]","['BAYLOR R O ZAILH', 'MARIN M YORK']"
nist_r0722_01,BYRD N OZARK,3,1,True,"[0.560332179069519, -0.05537187680602074, 0.022079305723309517]","[0, 2, 1]","['BYRD N OZARK', 'HOOK T MILLS', 'REEDLEY O CLOUD']"
nist_r0722_01,HOOK T MILLS,3,1,True,"[0.04176531359553337, 0.6461130976676941, 0.23199047148227692]","[1, 2, 0]","['BYRD N OZARK', 'HOOK T MILLS', 'REEDLEY O CLOUD']"
nist_r0722_01,REEDLEY O CLOUD,3,1,True,"[-0.0918104350566864, -0.0014257007278501987, 0.2987789213657379]","[2, 1, 0]","['BYRD N OZARK', 'HOOK T MILLS', 'REEDLEY O CLOUD']"
nist_r0724_01,HEMER S LIM,3,1,True,"[0.6656534075737, 0.08644155412912369, 0.07995420694351196]","[0, 1, 2]","['HEMER S LIM', 'MARIN M YORK', 'MCHENRY W COMES']"
nist_r0724_01,MARIN M YORK,3,1,True,"[0.01481009740382433, 0.7195096015930176, 0.05169827118515968]","[1, 2, 0]","['HEMER S LIM', 'MARIN M YORK', 'MCHENRY W COMES']"
nist_r0724_01,MCHENRY W COMES,3,1,True,"[0.07538440078496933, 0.10259419679641724, 0.5245052576065063]","[2, 1, 0]","['HEMER S LIM', 'MARIN M YORK', 'MCHENRY W COMES']"
nist_r0726_01,BAYLOR T BUNKS,3,1,True,"[0.6244925260543823, -0.10732633620500565, -0.036261431872844696]","[0, 2, 1]","['BAYLOR T BUNKS', 'CALDWELL J KNOX', 'STERLING D EATON']"
nist_r0726_01,CALDWELL J KNOX,3,1,True,"[-0.11200978606939316, 0.747222363948822, 0.014520647004246712]","[1, 2, 0]","['BAYLOR T BUNKS', 'CALDWELL J KNOX', 'STERLING D EATON']"
nist_r0726_01,STERLING D EATON,3,1,True,"[-0.0852649137377739, -0.08331302553415298, 0.6798439621925354]","[2, 1, 0]","['BAYLOR T BUNKS', 'CALDWELL J KNOX', 'STERLING D EATON']"
nist_r0727_01,ASHLAND L MARTIN,3,1,True,"[0.6352653503417969, -0.011961100623011589, 0.25301432609558105]","[0, 2, 1]","['ASHLAND L MARTIN', 'PIEDMONT H KINGMAN', 'ROWAN C MAJOR']"
nist_r0727_01,PIEDMONT H KINGMAN,3,1,True,"[0.04650404676795006, 0.6990850567817688, 0.049571193754673004]","[1, 2, 0]","['ASHLAND L MARTIN', 'PIEDMONT H KINGMAN', 'ROWAN C MAJOR']"
nist_r0727_01,ROWAN C MAJOR,3,1,True,"[0.21320690214633942, -0.04288605973124504, 0.6301684379577637]","[2, 0, 1]","['ASHLAND L MARTIN', 'PIEDMONT H KINGMAN', 'ROWAN C MAJOR']"
nist_r0728_01,EDGECLIFF M OLDHAM,2,1,True,"[0.5956628918647766, -0.10015901923179626]","[0, 1]","['EDGECLIFF M OLDHAM', 'FERRIS K SCOTT']"
nist_r0728_01,FERRIS K SCOTT,2,1,True,"[-0.06791609525680542, 0.45440077781677246]","[1, 0]","['EDGECLIFF M OLDHAM', 'FERRIS K SCOTT']"
nist_r0730_01,BUCKNELL V SWIFT,3,1,True,"[0.424230694770813, 0.07169796526432037, -0.09217613935470581]","[0, 1, 2]","['BUCKNELL V SWIFT', 'KENDALL V LAMAR', 'ODESSA YORK']"
nist_r0730_01,KENDALL V LAMAR,3,1,True,"[0.15539418160915375, 0.6432861089706421, -0.24278193712234497]","[1, 0, 2]","['BUCKNELL V SWIFT', 'KENDALL V LAMAR', 'ODESSA YORK']"
nist_r0730_01,ODESSA YORK,3,1,True,"[-0.014141496270895004, -0.0024311402812600136, 0.36886197328567505]","[2, 1, 0]","['BUCKNELL V SWIFT', 'KENDALL V LAMAR', 'ODESSA YORK']"
nist_r0731_01,GULLESTER N KENT,3,1,True,"[0.6264528632164001, -0.12170013040304184, 0.03719137981534004]","[0, 2, 1]","['GULLESTER N KENT', 'SURRY Z CASS', 'TYLER H CASS']"
nist_r0731_01,SURRY Z CASS,3,1,True,"[-0.008998146280646324, 0.6609513163566589, 0.2403120994567871]","[1, 2, 0]","['GULLESTER N KENT', 'SURRY Z CASS', 'TYLER H CASS']"
nist_r0731_01,TYLER H CASS,3,1,True,"[-0.07701721042394638, 0.30144011974334717, 0.6742441058158875]","[2, 1, 0]","['GULLESTER N KENT', 'SURRY Z CASS', 'TYLER H CASS']"
nist_r0732_01,ASHLAND L MARTIN,3,1,True,"[0.6957967281341553, -0.2823335528373718, -0.17465442419052124]","[0, 2, 1]","['ASHLAND L MARTIN', 'AVERETT Z PAGE', 'KENDALL V LAMAR']"
nist_r0732_01,AVERETT Z PAGE,3,1,True,"[-0.15427786111831665, 0.575178325176239, -0.05196041241288185]","[1, 2, 0]","['ASHLAND L MARTIN', 'AVERETT Z PAGE', 'KENDALL V LAMAR']"
nist_r0732_01,KENDALL V LAMAR,3,1,True,"[-0.1476113647222519, 0.06291412562131882, 0.7134431600570679]","[2, 1, 0]","['ASHLAND L MARTIN', 'AVERETT Z PAGE', 'KENDALL V LAMAR']"
nist_r0733_01,FAIRFIELD B HOOD,2,1,True,"[0.6827075481414795, -0.2545204162597656]","[0, 1]","['FAIRFIELD B HOOD', 'MCHENRY W COMES']"
nist_r0733_01,MCHENRY W COMES,2,1,True,"[-0.20157723128795624, 0.4680860936641693]","[1, 0]","['FAIRFIELD B HOOD', 'MCHENRY W COMES']"
nist_r0734_01,HEMER S LIM,2,1,True,"[0.6723461747169495, 0.19691318273544312]","[0, 1]","['HEMER S LIM', 'HIRAM M STERLING']"
nist_r0734_01,HIRAM M STERLING,2,1,True,"[0.11174041032791138, 0.1527748852968216]","[1, 0]","['HEMER S LIM', 'HIRAM M STERLING']"
nist_r0735_01,BAYLOR T BUNKS,2,1,True,"[0.6500977277755737, 0.11945373564958572]","[0, 1]","['BAYLOR T BUNKS', 'ODESSA YORK']"
nist_r0735_01,ODESSA YORK,2,1,True,"[0.09678193181753159, 0.13605937361717224]","[1, 0]","['BAYLOR T BUNKS', 'ODESSA YORK']"
nist_r0736_01,BUCKNELL V SWIFT,2,1,True,"[0.29857268929481506, -0.1432334929704666]","[0, 1]","['BUCKNELL V SWIFT', 'MURATO G MESA']"
nist_r0736_01,MURATO G MESA,2,1,True,"[-0.11568984389305115, 0.6759980320930481]","[1, 0]","['BUCKNELL V SWIFT', 'MURATO G MESA']"
nist_r0737_01,ENDICOTT M LUCAS,3,1,True,"[0.6177533268928528, 0.03538292646408081, 0.07645364105701447]","[0, 2, 1]","['ENDICOTT M LUCAS', 'MORRIS X DANE', 'STEVENS W UPTON']"
nist_r0737_01,MORRIS X DANE,3,1,True,"[0.008691193535923958, 0.6584557890892029, -0.028189701959490776]","[1, 0, 2]","['ENDICOTT M LUCAS', 'MORRIS X DANE', 'STEVENS W UPTON']"
nist_r0737_01,STEVENS W UPTON,3,1,True,"[0.05212189629673958, 0.08863160759210587, 0.7043606042861938]","[2, 1, 0]","['ENDICOTT M LUCAS', 'MORRIS X DANE', 'STEVENS W UPTON']"
nist_r0738_01,CALDWELL J KNOX,2,1,True,"[0.671625018119812, -0.11001811176538467]","[0, 1]","['CALDWELL J KNOX', 'LORAS F BROWN']"
nist_r0738_01,LORAS F BROWN,2,1,True,"[-0.06496673077344894, 0.6905320286750793]","[1, 0]","['CALDWELL J KNOX', 'LORAS F BROWN']"
nist_r0741_01,CASPER C WELLS,3,1,True,"[0.6610583066940308, 0.47931575775146484, -0.10079619288444519]","[0, 1, 2]","['CASPER C WELLS', 'CASPER L MASON', 'CHOWAN G SUNTER']"
nist_r0741_01,CASPER L MASON,3,1,True,"[0.2765134572982788, 0.6126065254211426, 0.018455952405929565]","[1, 0, 2]","['CASPER C WELLS', 'CASPER L MASON', 'CHOWAN G SUNTER']"
nist_r0741_01,CHOWAN G SUNTER,3,1,True,"[-0.01784316636621952, -0.012267684563994408, 0.5890894532203674]","[2, 1, 0]","['CASPER C WELLS', 'CASPER L MASON', 'CHOWAN G SUNTER']"
nist_r0743_01,DILLARD D YORK,3,1,True,"[0.6006276607513428, 0.07002019882202148, -0.10061215609312057]","[0, 1, 2]","['DILLARD D YORK', 'EDGECLIFF M OLDHAM', 'MARIAN V FERGUS']"
nist_r0743_01,EDGECLIFF M OLDHAM,3,1,True,"[0.2064792513847351, 0.6690877676010132, -0.04187876358628273]","[1, 0, 2]","['DILLARD D YORK', 'EDGECLIFF M OLDHAM', 'MARIAN V FERGUS']"
nist_r0743_01,MARIAN V FERGUS,3,1,True,"[-0.06515216082334518, -0.14051304757595062, 0.6483752727508545]","[2, 0, 1]","['DILLARD D YORK', 'EDGECLIFF M OLDHAM', 'MARIAN V FERGUS']"
nist_r0744_01,DAVIDSON J LAWRENCE,3,1,True,"[0.29834261536598206, 0.0630418211221695, -0.015074808150529861]","[0, 1, 2]","['DAVIDSON J LAWRENCE', 'ENDICOTT M LUCAS', 'ROWAN M HARPER']"
nist_r0744_01,ENDICOTT M LUCAS,3,1,True,"[-0.1449761837720871, 0.641493022441864, -0.23586145043373108]","[1, 0, 2]","['DAVIDSON J LAWRENCE', 'ENDICOTT M LUCAS', 'ROWAN M HARPER']"
